group,trialNum,position,row,col,dist to center,quadrant,sprite image difference,reaction time,reaction time (no),correct position mentioned,late,manish continuous,psnr,psnr_bin,ssim,ssim_bin,psnr dog to alpha,psnr alpha to cat,ssim dog to alpha,,ssim alpha to cat,,manish dog to alpha,,manish alpha to cat,alpha_to_cat_similarity_group
2,19,"1,5",1,5,6.103277808,Top Left,l,0.71,0.71,correct,FALSE,0.136468,8.949655165,medium,0.179499017,low,14.62175838,11.68992987,0.556387383,medium,0.547019886,medium,0.417885,low,0.495363,low
2,20,"1,4",1,4,6.726812024,Top Left,h,5.79,5.79,correct,FALSE,0.775971,9.826318,medium,0.18007873,low,12.10056338,13.42246571,0.422549622,medium,0.648673698,medium,0.358936,low,0.397134,low
2,21,"9,12",9,12,4.609772229,Bottom Right,m,1.09,1.09,correct,FALSE,0.499084,10.24915996,high,0.436772256,medium,11.75493408,16.89304023,0.653406285,medium,0.859242589,high,0.256873,low,0.324843,low
2,22,"5,5",5,5,3.640054945,Top Left,m,0.69,0.69,correct,FALSE,0.502465,11.24589236,high,0.273838784,low,14.15985759,13.58914319,0.562401451,medium,0.693121,medium,0.359365,low,0.346689,low
2,23,"9,11",9,11,3.905124838,Bottom Right,h,0.6,0.6,correct,FALSE,0.736154,8.760130193,medium,0.217604518,low,11.7019116,14.37227722,0.512020649,medium,0.729585118,high,0.657147,medium,0.740195,high
2,24,"7,9",7,9,1.118033989,Bottom Right,h,8.49 late,8.49,correct,TRUE,0.741072,10.47874979,high,0.105368632,low,13.97430586,14.12906901,0.400642002,medium,0.675553024,medium,0.215563,low,0.248952,low
2,25,"8,14",8,14,5.852349955,Bottom Right,l,4.96,4.96,correct,FALSE,0.149415,4.954621676,low,0.185790744,low,12.97410347,9.090461796,0.702571619,high,0.438975857,medium,0.451169,low,0.355001,low
2,26,"6,13",6,13,4.5,Bottom Right,l,1.11,1.11,correct,FALSE,0.149463,8.894658798,medium,0.198630146,low,10.14233311,14.99006896,0.434059046,medium,0.656537547,medium,0.607367,medium,0.435968,low
2,27,"4,16",4,16,7.762087348,Top Right,m,0.8,0.8,correct,FALSE,0.50125,8.299104911,low,0.286777541,low,11.34849756,14.97253819,0.558209,medium,0.772560469,high,0.41141,low,0.565303,medium
2,28,"6,6",6,6,2.5,Bottom Left,m,1.07,1.07,correct,FALSE,0.50213,9.303835705,medium,0.344452753,low,12.30512571,15.10671503,0.616769859,medium,0.778462511,high,0.495231,low,0.379595,low
2,29,"4,3",4,3,5.852349955,Top Left,h,0.7,0.7,correct,FALSE,0.772261,9.899753,medium,0.08748,low,11.70435798,13.81879873,0.328804827,low,0.628036947,medium,0.232922,low,0.327436,low
2,30,"11,6",11,6,5.590169944,Bottom Left,l,1.79,1.79,correct,FALSE,0.138655,10.11144153,high,0.280991005,low,12.95081191,13.53206151,0.560805841,medium,0.59694758,medium,0.295198,low,0.276641,low
2,31,"9,7",9,7,3.354101966,Bottom Left,l,3.01,3.01,correct,FALSE,0.139933,10.0626,high,0.16400719,low,14.65662339,13.56802904,0.536818127,medium,0.669926803,medium,0.341348,low,0.279165,low
2,32,"1,14",1,14,7.433034374,Top Right,h,1.08,1.08,correct,FALSE,0.736799,10.48444,high,0.269980479,low,12.62634897,13.54333989,0.496518415,medium,0.670272006,medium,0.656448,medium,0.815978,high
2,33,"2,5",2,5,5.315072906,Top Left,m,0.68,0.68,correct,FALSE,0.499479,9.882301288,medium,0.348527167,low,11.37682503,13.61966925,0.567416182,medium,0.6647829,medium,0.436669,low,0.593175,medium
2,34,"3,8",3,8,3.041381265,Top Left,h,0.69,0.69,correct,FALSE,0.747077,8.87526057,medium,0.431442666,medium,13.31413275,13.01872619,0.685711,medium,0.762279553,high,0.356156,low,0.374724,low
2,35,"8,4",8,4,4.924428901,Bottom Left,l,0.92,0.92,correct,FALSE,0.137801,10.82672146,high,0.271906525,low,12.32915256,18.23452335,0.555508433,medium,0.801467617,high,0.28184,low,0.487307,low
2,36,"10,12",10,12,5.315072906,Bottom Right,h,8.35 late,8.35,correct,TRUE,0.737677,10.73877749,high,0.391478842,low,13.88322429,13.41302586,0.642355492,medium,0.698780103,medium,0.306243,low,0.359737,low
2,37,"5,12",5,12,3.640054945,Top Right,l,0.7,0.7,correct,FALSE,0.14642,8.459853003,low,0.061378,low,11.75766421,13.21337404,0.433901126,medium,0.52457487,medium,0.292993,low,0.374829,low
2,38,"5,15",5,15,6.576473219,Top Right,h,4.16,4.16,correct,FALSE,0.734458,14.61259528,high,0.585803592,medium,16.08146739,17.26127998,0.746652017,high,0.882695024,high,0.396808,low,0.345057,low
2,39,"3,6",3,6,3.905124838,Top Left,m,0.69,0.69,correct,FALSE,0.503727,7.764464,low,0.226812087,low,8.927291831,16.85548215,0.434222,medium,0.769897502,high,0.430121,low,0.489793,low
2,40,"2,14",2,14,6.800735254,Top Right,l,0.71,0.71,correct,FALSE,0.153089,6.198447454,low,0.126601005,low,7.534082099,16.9978782,0.269930049,low,0.786624921,high,0.208594,low,0.843005,high
2,41,"8,6",8,6,3.201562119,Bottom Left,l,0.79,0.79,correct,FALSE,0.137514,6.58017712,low,0.175683828,low,11.78284776,11.33352803,0.549881338,medium,0.599510892,medium,0.261824,low,0.237724,low
2,42,"10,7",10,7,4.272001873,Bottom Left,m,4.39,4.39,correct,FALSE,0.508513,8.513237656,low,0.403968,medium,13.23805087,13.34985898,0.677701305,medium,0.793334185,high,0.264864,low,0.374528,low
2,43,"3,15",3,15,7.158910532,Top Right,l,0.68,0.68,correct,FALSE,0.1503,9.074487,medium,0.163994237,low,9.696648316,18.86998291,0.416280813,medium,0.762278638,high,0.394223,low,0.377542,low
2,44,"9,3",9,3,6.264982043,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.500359,10.42570256,high,0.309994248,low,13.28985571,14.62567209,0.607134066,medium,0.71786737,high,0.629409,medium,0.703189,high
2,45,"4,8",4,8,2.061552813,Top Left,l,0.88,0.88,correct,FALSE,0.140752,7.796163948,low,0.243730855,low,14.63895589,10.95056531,0.657798728,medium,0.54002838,medium,0.320675,low,0.30832,low
2,46,"3,12",3,12,4.609772229,Top Right,m,0.69,0.69,correct,FALSE,0.503271,11.01952866,high,0.486262059,medium,12.98841629,16.65209115,0.682977,medium,0.854956468,high,0.324602,low,0.423311,low
2,47,"10,7",10,7,4.272001873,Bottom Left,m,1.09,1.09,correct,FALSE,0.508513,8.513237656,low,0.403968,medium,13.23805087,13.34985898,0.677701305,medium,0.793334185,high,0.264864,low,0.374528,low
2,48,"7,3",7,3,5.590169944,Bottom Left,h,2.23,2.23,correct,FALSE,0.774946,9.724362425,medium,0.197498191,low,14.74645657,13.75065309,0.475417485,medium,0.734164,high,0.791478,high,0.899087,high
2,49,"4,16",4,16,7.762087348,Top Right,m,did not see,did not see,incorrect,FALSE,0.50125,8.299104911,low,0.286777541,low,11.34849756,14.97253819,0.558209,medium,0.772560469,high,0.41141,low,0.565303,medium
2,50,"2,5",2,5,5.315072906,Top Left,m,0.66,0.66,correct,FALSE,0.499479,9.882301288,medium,0.348527167,low,11.37682503,13.61966925,0.567416182,medium,0.6647829,medium,0.436669,low,0.593175,medium
2,51,"9,4",9,4,5.408326913,Bottom Left,m,1.16,1.16,correct,FALSE,0.500631,9.10596,medium,0.292824624,low,11.29495284,13.62086718,0.518292385,medium,0.712222694,high,0.279565,low,0.346036,low
2,52,"7,13",7,13,4.609772229,Bottom Right,m,1.13,1.13,correct,FALSE,0.500695,8.19808684,low,0.391253477,low,10.44949291,15.81823347,0.604299494,medium,0.829366988,high,0.453987,low,0.412429,low
2,53,"3,2",3,2,7.158910532,Top Left,h,1.92,1.92,correct,FALSE,0.782826,9.207862,medium,0.068957,low,12.8432402,12.83890738,0.405530723,medium,0.554326117,medium,0.766983,high,0.868293,high
2,54,"10,10",10,10,4.272001873,Bottom Right,m,1.02,1.02,correct,FALSE,0.499534,9.648563,medium,0.261810297,low,11.97052117,14.50783338,0.54347749,medium,0.736437882,high,0.248511,low,0.310609,low
2,55,"6,15",6,15,6.5,Bottom Right,l,0.58,0.58,correct,FALSE,0.152267,9.618126041,medium,0.19610824,low,12.4081962,13.77561861,0.522964476,medium,0.647909571,medium,0.26877,low,0.249944,low
2,56,"4,12",4,12,4.031128874,Top Right,h,1.11,1.11,correct,FALSE,0.73963,12.75788073,high,0.582858012,medium,14.37935683,16.55274693,0.761275298,high,0.874402618,high,0.655942,medium,0.78649,high
2,57,"8,5",8,5,4.031128874,Bottom Left,m,0.77,0.77,correct,FALSE,0.49912,6.812006337,low,0.310318732,low,9.163600247,15.69251421,0.535395161,medium,0.817047539,high,0.535063,medium,0.876311,high
2,58,"1,6",1,6,5.590169944,Top Left,h,0.57,0.57,correct,FALSE,0.754725,8.856830277,medium,0.309107906,low,10.27276575,14.64687878,0.52115134,medium,0.721206637,high,0.33695,low,0.405107,low
2,59,"1,3",1,3,7.433034374,Top Left,h,1.77,1.77,correct,FALSE,0.777352,8.700985643,medium,0.180291529,low,12.53741084,13.09281069,0.495628437,medium,0.627498461,medium,0.271993,low,0.279534,low
2,60,"7,10",7,10,1.802775638,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.504616,8.846064443,medium,0.264185511,low,10.39642952,15.29320027,0.498121412,medium,0.767084075,high,0.482822,low,0.627348,medium
2,61,"9,13",9,13,5.408326913,Bottom Right,l,2.33,2.33,correct,FALSE,0.149172,8.84052,medium,0.238928625,low,11.52561954,14.22189736,0.560865373,medium,0.648101,medium,0.311128,low,0.324536,low
2,62,"6,4",6,4,4.5,Bottom Left,m,0.68,0.68,correct,FALSE,0.498255,7.890527632,low,0.404747746,medium,11.55185821,12.99825815,0.686819458,medium,0.702595454,high,0.551387,medium,0.71188,high
2,63,"10,4",10,4,6.020797289,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.766454,9.475999,medium,0.297819217,low,13.01867065,13.95055075,0.536236678,medium,0.749323814,high,0.468754,low,0.527345,medium
2,64,"7,13",7,13,4.609772229,Bottom Right,m,0.93,0.93,correct,FALSE,0.500695,8.19808684,low,0.391253477,low,10.44949291,15.81823347,0.604299494,medium,0.829366988,high,0.453987,low,0.412429,low
2,65,"3,5",3,5,4.609772229,Top Left,h,0.62,0.62,correct,FALSE,0.757983,10.13658799,high,0.1985744,low,11.71430297,13.95804308,0.426211827,medium,0.650370153,medium,0.287501,low,0.371619,low
2,66,"10,10",10,10,4.272001873,Bottom Right,m,1.57,1.57,correct,FALSE,0.499534,9.648563,medium,0.261810297,low,11.97052117,14.50783338,0.54347749,medium,0.736437882,high,0.248511,low,0.310609,low
2,67,"1,12",1,12,6.103277808,Top Right,h,did not see,did not see,incorrect,FALSE,0.734679,10.78471464,high,0.179079909,low,15.34391694,14.38535754,0.508477,medium,0.677180145,medium,0.33493,low,0.444266,low
2,68,"4,7",4,7,2.5,Top Left,m,0.74,0.74,correct,FALSE,0.501152,10.45108603,high,0.369602246,low,13.5879752,13.63761844,0.633729766,medium,0.711391657,high,0.578822,medium,0.878454,high
2,69,"6,9",6,9,0.5,Bottom Right,m,1.18,1.18,correct,FALSE,0.504844,8.173941,low,0.293603408,low,11.09340575,13.34785152,0.511369419,medium,0.68037281,medium,0.357873,low,0.275719,low
2,70,"5,1",5,1,7.566372975,Top Left,m,1.18,1.18,correct,FALSE,0.504358,8.963868659,medium,0.257528758,low,11.74972293,14.17658446,0.518899952,medium,0.760644914,high,0.296504,low,0.331203,low
2,71,"2,8",2,8,4.031128874,Top Left,m,0.59,0.59,correct,FALSE,0.496145,7.437528461,low,0.246270248,low,10.94292144,11.86846537,0.530839105,medium,0.515177493,medium,0.622473,medium,0.76804,high
2,72,"9,7",9,7,3.354101966,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.139933,10.0626,high,0.16400719,low,14.65662339,13.56802904,0.536818127,medium,0.669926803,medium,0.341348,low,0.279165,low
2,73,"5,11",5,11,2.692582404,Top Right,m,0.71,0.71,correct,FALSE,0.505388,9.302464,medium,0.346448019,low,13.10872389,13.56997065,0.600633214,medium,0.709233661,high,0.456761,low,0.489285,low
2,74,"8,11",8,11,3.201562119,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.499336,11.60434128,high,0.365012119,low,14.52275449,13.75396207,0.621860307,medium,0.714992648,high,0.297402,low,0.377662,low
2,75,"7,12",7,12,3.640054945,Bottom Right,h,1.36,1.36,correct,FALSE,0.739467,6.976369602,low,0.340689819,low,11.06907313,12.92668959,0.625368526,medium,0.716007003,high,0.745872,high,0.889333,high
2,76,"5,5",5,5,3.640054945,Top Left,m,0.72,0.72,correct,FALSE,0.502465,11.24589236,high,0.273838784,low,14.15985759,13.58914319,0.562401451,medium,0.693121,medium,0.359365,low,0.346689,low
2,77,"3,1",3,1,8.077747211,Top Left,h,0.77,0.77,correct,FALSE,0.78336,8.98651201,medium,0.199499889,low,11.12865666,12.92687642,0.428102361,medium,0.575487854,medium,0.336643,low,0.347331,low
2,78,"5,5",5,5,3.640054945,Top Left,m,0.62,0.62,correct,FALSE,0.502465,11.24589236,high,0.273838784,low,14.15985759,13.58914319,0.562401451,medium,0.693121,medium,0.359365,low,0.346689,low
2,79,"4,12",4,12,4.031128874,Top Right,h,1.27,1.27,correct,FALSE,0.73963,12.75788073,high,0.582858012,medium,14.37935683,16.55274693,0.761275298,high,0.874402618,high,0.655942,medium,0.78649,high
2,80,"9,9",9,9,3.041381265,Bottom Right,m,0.8,0.8,correct,FALSE,0.501961,7.549186365,low,0.261199008,low,8.747970419,18.6791846,0.440575101,medium,0.832337795,high,0.287744,low,0.277304,low
2,81,"11,8",11,8,5.024937811,Bottom Left,m,4.27,4.27,correct,FALSE,0.502892,8.38158913,low,0.186747736,low,11.24587368,13.01680924,0.501628904,medium,0.585746516,medium,0.26396,low,0.427673,low
2,82,"4,7",4,7,2.5,Top Left,m,0.61,0.61,correct,FALSE,0.501152,10.45108603,high,0.369602246,low,13.5879752,13.63761844,0.633729766,medium,0.711391657,high,0.578822,medium,0.878454,high
2,83,"2,15",2,15,7.632168761,Top Right,h,0.94,0.94,correct,FALSE,0.733042,7.190191084,low,0.362656063,low,9.38279328,13.76564234,0.551752233,medium,0.766353542,high,0.411468,low,0.391219,low
2,84,"2,10",2,10,4.272001873,Top Right,h,0.6,0.6,correct,FALSE,0.742032,10.62671603,high,0.172589076,low,12.72105262,13.472514,0.479026913,medium,0.597659753,medium,0.409177,low,0.337879,low
2,85,"4,11",4,11,3.201562119,Top Right,l,0.54,0.54,correct,FALSE,0.147533,9.491143,medium,0.351428353,low,10.57838121,14.90992107,0.513114,medium,0.78581271,high,0.25485,low,0.475575,low
2,86,"7,11",7,11,2.692582404,Bottom Right,l,5.56,5.56,correct,FALSE,0.147853,9.569433646,medium,0.158388029,low,14.32793183,11.50281917,0.525956898,medium,0.516750079,medium,0.351476,low,0.475164,low
2,87,"4,1",4,1,7.762087348,Top Left,l,0.66,0.66,correct,FALSE,0.131703,10.19838024,high,0.218051144,low,10.22316355,15.72851359,0.427485508,medium,0.691529169,medium,0.220884,low,0.553676,medium
2,88,"4,6",4,6,3.201562119,Top Left,h,0.95,0.95,correct,FALSE,0.754106,9.296781572,medium,0.211521854,low,12.15512509,12.68434359,0.516418304,medium,0.57710279,medium,0.415739,low,0.422205,low
2,89,"2,12",2,12,5.315072906,Top Right,l,5.63,5.63,correct,FALSE,0.147122,4.198022944,low,0.139917736,low,11.81424932,8.671105795,0.651215233,medium,0.324339742,low,0.463928,low,0.210546,low
2,90,"3,11",3,11,3.905124838,Top Right,h,0.57,0.57,correct,FALSE,0.739741,12.97809717,high,0.57621325,medium,14.39417639,14.49449471,0.702438435,high,0.722998537,high,0.300628,low,0.368617,low
2,91,"8,10",8,10,2.5,Bottom Right,h,1.37,1.37,correct,FALSE,0.741974,10.06407798,high,0.471237997,medium,12.8613049,13.91766946,0.659242311,medium,0.718854645,high,0.764273,high,0.849275,high
2,92,"4,11",4,11,3.201562119,Top Right,l,0.82,0.82,correct,FALSE,0.147533,9.491143,medium,0.351428353,low,10.57838121,14.90992107,0.513114,medium,0.78581271,high,0.25485,low,0.475575,low
2,93,"8,13",8,13,4.924428901,Bottom Right,h,1.92,1.92,correct,FALSE,0.733349,8.535357277,low,0.152199734,low,13.92567612,11.80376331,0.452735111,medium,0.619001128,medium,0.36034,low,0.389775,low
2,94,"6,5",6,5,3.5,Bottom Left,h,0.6,0.6,correct,FALSE,0.758518,9.521109396,medium,0.375644685,low,10.9699314,19.57951928,0.61443564,medium,0.85735487,high,0.27523,low,0.468925,low
2,95,"1,10",1,10,5.220153254,Top Right,m,0.85,0.85,correct,FALSE,0.499959,10.32626235,high,0.286714527,low,11.19447818,14.2366771,0.497438751,medium,0.649467159,medium,0.563235,medium,0.678726,medium
2,96,"4,10",4,10,2.5,Top Right,m,1.04,1.04,correct,FALSE,0.500548,9.500195729,medium,0.379485994,low,11.42713543,15.01084666,0.587086094,medium,0.82090987,high,0.378461,low,0.409957,low
2,97,"6,15",6,15,6.5,Bottom Right,l,0.52,0.52,correct,FALSE,0.152267,9.618126041,medium,0.19610824,low,12.4081962,13.77561861,0.522964476,medium,0.647909571,medium,0.26877,low,0.249944,low
2,98,"8,2",8,2,6.800735254,Bottom Left,m,1.01,1.01,correct,FALSE,0.503689,10.48672742,high,0.323602818,low,13.37275327,14.35221457,0.604297192,medium,0.728889203,high,0.427817,low,0.494826,low
2,99,"8,14",8,14,5.852349955,Bottom Right,l,2.83,2.83,correct,FALSE,0.149415,4.954621676,low,0.185790744,low,12.97410347,9.090461796,0.702571619,high,0.438975857,medium,0.451169,low,0.355001,low
2,100,"2,11",2,11,4.716990566,Top Right,m,0.82,0.82,correct,FALSE,0.507319,8.711511,medium,0.265492587,low,11.94884922,13.84177221,0.56425953,medium,0.697536209,medium,0.315344,low,0.50332,medium
3,1,"3,13",3,13,5.408326913,Top Right,l,early,early,incorrect,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
3,2,"5,14",5,14,5.590169944,Top Right,l,did not see,did not see,incorrect,FALSE,0.148361,7.042300446,low,0.248229732,low,10.42296033,12.87568645,0.51788006,medium,0.693103962,medium,0.383289,low,0.622011,medium
3,3,"5,10",5,10,1.802775638,Top Right,h,did not see,did not see,incorrect,FALSE,0.740714,9.932323,medium,0.239574697,low,12.3850021,14.83577161,0.506066175,medium,0.692409133,medium,0.753412,high,0.678145,medium
3,4,"9,5",9,5,4.609772229,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.755298,10.55875115,high,0.471726003,medium,13.03431237,13.87760958,0.724309,high,0.705077689,high,0.456023,low,0.465785,low
3,5,"9,6",9,6,3.905124838,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.502667,8.725985556,medium,0.416661317,medium,11.24819177,14.54266132,0.628532,medium,0.777890291,high,0.529516,medium,0.826592,high
3,6,"5,12",5,12,3.640054945,Top Right,l,did not see,did not see,incorrect,FALSE,0.14642,8.459853003,low,0.061378,low,11.75766421,13.21337404,0.433901126,medium,0.52457487,medium,0.292993,low,0.374829,low
3,7,"6,4",6,4,4.5,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.498255,7.890527632,low,0.404747746,medium,11.55185821,12.99825815,0.686819458,medium,0.702595454,high,0.551387,medium,0.71188,high
3,8,"5,5",5,5,3.640054945,Top Left,m,5.55,5.55,correct,FALSE,0.502465,11.24589236,high,0.273838784,low,14.15985759,13.58914319,0.562401451,medium,0.693121,medium,0.359365,low,0.346689,low
3,9,"3,4",3,4,5.408326913,Top Left,m,did not see,did not see,incorrect,FALSE,0.50103,8.780273627,medium,0.417624705,medium,10.29276997,18.19342967,0.625585228,medium,0.862712625,high,0.410524,low,0.395506,low
3,10,"2,12",2,12,5.315072906,Top Right,l,did not see,did not see,incorrect,FALSE,0.147122,4.198022944,low,0.139917736,low,11.81424932,8.671105795,0.651215233,medium,0.324339742,low,0.463928,low,0.210546,low
3,11,"10,8",10,8,4.031128874,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.14553,9.794274695,medium,0.185166605,low,14.24197055,14.41046095,0.506931,medium,0.733222414,high,0.347868,low,0.354189,low
3,12,"3,1",3,1,8.077747211,Top Left,h,did not see,did not see,incorrect,FALSE,0.78336,8.98651201,medium,0.199499889,low,11.12865666,12.92687642,0.428102361,medium,0.575487854,medium,0.336643,low,0.347331,low
3,13,"10,8",10,8,4.031128874,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.14553,9.794274695,medium,0.185166605,low,14.24197055,14.41046095,0.506931,medium,0.733222414,high,0.347868,low,0.354189,low
3,14,"10,9",10,9,4.031128874,Bottom Right,h,did not see,did not see,incorrect,FALSE,0.740666,7.720993015,low,0.09442,low,9.414941719,20.20555172,0.366135278,low,0.756319945,high,0.725229,high,0.872892,high
3,15,"5,12",5,12,3.640054945,Top Right,l,1.03,1.03,correct,FALSE,0.14642,8.459853003,low,0.061378,low,11.75766421,13.21337404,0.433901126,medium,0.52457487,medium,0.292993,low,0.374829,low
3,16,"10,10",10,10,4.272001873,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.499534,9.648563,medium,0.261810297,low,11.97052117,14.50783338,0.54347749,medium,0.736437882,high,0.248511,low,0.310609,low
3,17,"4,4",4,4,4.924428901,Top Left,h,0.64,0.64,correct,FALSE,0.771979,7.208511187,low,0.285060423,low,9.166194,16.83160892,0.500389391,medium,0.766199896,high,0.752833,high,0.835335,high
3,18,"9,8",9,8,3.041381265,Bottom Left,h,8.80 late,8.8,correct,TRUE,0.742853,10.08127017,high,0.364950618,low,12.89123284,14.9176846,0.628290595,medium,0.787643318,high,0.332404,low,0.419661,low
3,19,"4,12",4,12,4.031128874,Top Right,h,did not see,did not see,incorrect,FALSE,0.73963,12.75788073,high,0.582858012,medium,14.37935683,16.55274693,0.761275298,high,0.874402618,high,0.655942,medium,0.78649,high
3,20,"4,15",4,15,6.800735254,Top Right,m,0.89,0.89,correct,FALSE,0.498275,7.867547353,low,0.335434947,low,11.27061811,13.98475212,0.633041731,medium,0.737636419,high,0.49275,low,0.860712,high
3,21,"3,7",3,7,3.354101966,Top Left,l,7.18 late,7.18,correct,TRUE,0.138609,7.915379776,low,0.135603743,low,15.00597891,11.34854427,0.536714869,medium,0.567697923,medium,0.350456,low,0.343107,low
3,22,"10,8",10,8,4.031128874,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.14553,9.794274695,medium,0.185166605,low,14.24197055,14.41046095,0.506931,medium,0.733222414,high,0.347868,low,0.354189,low
3,23,"1,4",1,4,6.726812024,Top Left,h,did not see,did not see,incorrect,FALSE,0.775971,9.826318,medium,0.18007873,low,12.10056338,13.42246571,0.422549622,medium,0.648673698,medium,0.358936,low,0.397134,low
3,24,"3,6",3,6,3.905124838,Top Left,m,0.78,0.78,correct,FALSE,0.503727,7.764464,low,0.226812087,low,8.927291831,16.85548215,0.434222,medium,0.769897502,high,0.430121,low,0.489793,low
3,25,"10,4",10,4,6.020797289,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.766454,9.475999,medium,0.297819217,low,13.01867065,13.95055075,0.536236678,medium,0.749323814,high,0.468754,low,0.527345,medium
3,26,"5,9",5,9,1.118033989,Top Right,l,0.9,0.9,correct,FALSE,0.144013,10.1573656,high,0.315364198,low,11.43292894,16.38790518,0.536672831,medium,0.808671829,high,0.262363,low,0.473711,low
3,27,"3,6",3,6,3.905124838,Top Left,m,0.71,0.71,correct,FALSE,0.503727,7.764464,low,0.226812087,low,8.927291831,16.85548215,0.434222,medium,0.769897502,high,0.430121,low,0.489793,low
